userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Amy Hartman,rjohnson@example.net,V@+4QSWxEu,+380635830126,GB18ETFV855610449965,8537.55,USD,1115.99,2025-04-03 12:06:19,transfer,bank_transfer,4161386456653641534,CREDIT,03/26,579,Holy See (Vatican City State),countryName
Kristin Hernandez,yatesleslie@example.org,odEEHCAn#0,+380672721671,GB76QLWJ048584881466,8004.61,UAH,1580.86,2025-01-02 20:36:39,withdrawal,credit_card,4360074079595,PREPARED,04/27,879,Timor-Leste,countryName
Michelle Gomez,lindsay49@example.org,5L2U3$3m7#,+380686277801,GB20JNJB998362546726,8534.79,EUR,4489.71,2025-03-10 12:52:34,withdrawal,debit_card,3582285309052535,PREPARED,09/27,852,Mayotte,countryName
Aaron Mcguire,lanekaitlyn@example.net,I17ic_kh$I,+380632292365,GB18ZTLJ506140076748,9803.17,USD,4554.72,2025-03-01 21:13:48,transfer,credit_card,6536671837557188,DEBIT,01/26,112,Honduras,countryName
Katherine Hill,kevin10@example.org,35HJvljc!M,+380978201816,GB55QTGG289232321601,4393.65,EUR,3949.55,2025-01-31 19:45:15,transfer,credit_card,4759969719175,DEBIT,03/28,588,Reunion,countryName
Elizabeth Maxwell,kylebailey@example.net,$8DXgKfd7j,+380978545788,GB70OKAJ174768857943,2530.19,UAH,234.59,2025-03-14 02:05:07,deposit,credit_card,4000414313392719,DEBIT,12/28,154,Jersey,countryName
Kim Guerra,sean70@example.net,)HD2!0Up80,+380966259253,GB84MRDL106474933437,6899.07,UAH,4842.96,2025-04-04 06:51:11,withdrawal,bank_transfer,3593958652058518,DEBIT,07/27,999,American Samoa,countryName
Matthew Kim,troy01@example.com,O*)3Ov@O)N,+380667073296,GB63JWUJ581061516003,2559.87,EUR,860.91,2025-02-14 13:14:19,transfer,debit_card,346139734374225,CREDIT,10/27,412,Kuwait,countryName
Jennifer Wilson,andersonemily@example.net,qm+9Iazcvk,+380981889872,GB82KDHS873316862896,5612.02,USD,4568.26,2025-02-08 02:34:46,withdrawal,credit_card,5507164848925948,CREDIT,07/26,438,Hong Kong,countryName
Kristin Leonard,hayesalan@example.net,$a2_$GEji9,+380997352773,GB81ECIW458963245493,3625.74,UAH,4589.65,2025-02-10 04:55:07,withdrawal,bank_transfer,3564711773529320,DEBIT,11/25,435,Cape Verde,countryName
Annette Jones,perezjustin@example.com,$aYmnp1x^3,+380952773104,GB65RFRG843139164374,8793.74,UAH,4315.24,2025-02-21 04:13:26,deposit,credit_card,6011353016764208,PREPARED,08/26,378,Germany,countryName
Marissa Anderson,stonegeorge@example.com,P+7enFtrho,+380501858633,GB93PQBS243137617609,8747.39,UAH,4005.83,2025-03-16 15:02:06,withdrawal,debit_card,3570467826509692,DEBIT,09/26,550,Tanzania,countryName
Amanda Murphy,bassgrant@example.org,BKpe7IZz!s,+380987208804,GB53UOXZ993363196507,5747.39,EUR,3660.22,2025-01-13 10:11:25,deposit,credit_card,370893468548714,CREDIT,03/27,892,Czech Republic,countryName
Mallory Lopez,eric80@example.com,Y#SKuu$9)5,+380955418396,GB16LFBX395644371452,2523.04,UAH,2908.41,2025-02-28 10:47:44,deposit,debit_card,30074241719318,CREDIT,06/26,915,Suriname,countryName
Lindsey Foley,susanesparza@example.com,^T*3LiXpGL,+380662949710,GB55IUYK388570616188,7722.0,USD,2248.53,2025-01-16 12:47:57,withdrawal,debit_card,4456411756125,DEBIT,09/27,545,Sri Lanka,countryName
Alexis Collins,lewisamanda@example.org,5E6Q*Wi@8*,+380993611767,GB54QPNR054311095706,6125.16,UAH,3786.12,2025-02-04 23:09:35,withdrawal,bank_transfer,4807531811672916816,PREPARED,12/26,711,Haiti,countryName
Joshua Rowland,dlloyd@example.org,^PQWnZthl9,+380955912046,GB92ZBCU791021779404,9480.32,USD,2793.23,2025-03-04 03:22:43,withdrawal,bank_transfer,346775597293067,CREDIT,11/26,168,Saint Kitts and Nevis,countryName
Brandi Hall,johnjordan@example.net,)5VKECMsiT,+380681332929,GB22RQDO737962928510,6085.39,USD,1994.0,2025-01-10 19:17:59,transfer,credit_card,378171013799286,PREPARED,06/26,967,Saint Helena,countryName
Kelly Williams,zbrown@example.org,^7UT8Cx5I2,+380982428573,GB91JHPR946882066280,7567.42,UAH,244.32,2025-01-28 19:20:52,withdrawal,bank_transfer,30562580394339,DEBIT,10/27,341,Denmark,countryName
Megan Evans,matthewchaney@example.com,^l54IL*mtk,+380952416561,GB10UIWJ855218235474,2974.25,USD,1213.56,2025-01-12 06:13:42,withdrawal,debit_card,6530612771383872,CREDIT,08/27,408,Cyprus,countryName
Catherine Perez,lonnie42@example.org,2H(#8HAa(!,+380931616029,GB07CVUQ661246129213,8567.36,UAH,4802.24,2025-02-25 22:10:43,transfer,credit_card,30480345038416,CREDIT,09/28,438,Fiji,countryName
Jessica Newman,michaelstewart@example.com,l%c_7NiDbi,+380998834393,GB49XMPM353569513238,7200.88,UAH,785.16,2025-03-20 04:21:29,deposit,debit_card,5139785921680475,CREDIT,08/25,696,United Kingdom,countryName
Elizabeth Roth,htyler@example.com,$n)KBR!p2d,+380983966569,GB19TBCK667046805929,4102.39,UAH,3050.03,2025-02-24 15:49:07,transfer,bank_transfer,2709920174133628,CREDIT,05/26,545,Sao Tome and Principe,countryName
Dr. Eric Valdez,hurstnicole@example.com,!URXxurk0A,+380994099046,GB11PZDJ996749910010,4962.61,UAH,664.41,2025-03-28 09:47:15,transfer,debit_card,4597203242263235,PREPARED,11/28,558,Brazil,countryName
Lynn Williams,cynthiapeters@example.org,CEWJvVb%%9,+380932102135,GB07KWOW416583753436,3320.56,EUR,2485.86,2025-03-14 13:34:40,withdrawal,bank_transfer,2254907640316928,DEBIT,12/27,934,Montenegro,countryName
Juan Hester,brendaking@example.com,&+eGqaxWn4,+380634750776,GB36GJJM551018482529,9969.12,EUR,113.24,2025-01-10 11:37:15,deposit,debit_card,5520467952274919,PREPARED,11/28,683,Holy See (Vatican City State),countryName
Thomas Chen,wrightmarcus@example.org,@n%3ZEaDJW,+380684800085,GB95WAAY829529999697,2708.48,UAH,315.95,2025-01-18 16:32:05,transfer,debit_card,5302421668125935,CREDIT,05/28,925,Micronesia,countryName
Melissa Woods,blake73@example.org,sg2%gBIZG%,+380959041539,GB25CDAR199546791568,573.46,UAH,3894.22,2025-01-01 04:11:41,deposit,bank_transfer,3579388649055203,DEBIT,12/26,424,Belgium,countryName
Charles Perkins,greg15@example.org,!6htHJM9x7,+380632988043,GB02LICW136193091918,5158.11,EUR,1164.26,2025-01-07 07:36:10,withdrawal,credit_card,4913345258618252,PREPARED,09/26,577,Qatar,countryName
John York,chaseangela@example.com,&z@QPPxx9y,+380976474008,GB35HDQT731468063609,1524.34,USD,895.96,2025-03-03 09:17:37,transfer,credit_card,213175402003845,CREDIT,07/27,971,Japan,countryName
Vincent Foster,james08@example.net,cvlRv*Uw^5,+380663035722,GB60FOJY850698601747,4116.9,EUR,2175.22,2025-03-18 06:18:59,deposit,credit_card,180053791629737,PREPARED,09/25,996,Cocos (Keeling) Islands,countryName
Lisa Harrison,jonestracy@example.net,Cy8%1BTj$f,+380993474865,GB59PNLN593200984588,8506.07,UAH,926.13,2025-03-26 05:11:46,deposit,debit_card,4428969629525,DEBIT,12/25,720,Romania,countryName
Patrick Wilson,erin33@example.org,ZcM8URh5r@,+380667341696,GB43NAIP354192539138,2324.39,UAH,373.97,2025-02-08 14:10:36,withdrawal,credit_card,3503017793609108,DEBIT,10/27,384,Cuba,countryName
Elizabeth King,katrina77@example.org,x#4TyDkG34,+380508127782,GB78VRWA083184054759,4529.23,EUR,1559.09,2025-01-21 16:53:41,deposit,debit_card,2539143325559064,CREDIT,06/27,611,New Caledonia,countryName
Melissa Curtis,martinryan@example.com,g2D#J!wV+p,+380636188263,GB36XOEQ423098665705,8469.58,UAH,1998.19,2025-02-22 18:25:20,transfer,bank_transfer,581790986979,CREDIT,12/25,248,United States Minor Outlying Islands,countryName
Alyssa Kramer,wnorton@example.org,kz6goWZb+H,+380997300004,GB16LOFF566636559674,1278.24,EUR,1291.63,2025-02-09 05:55:49,withdrawal,credit_card,4948993028675417402,DEBIT,04/26,608,Sierra Leone,countryName
Meghan Simpson,tcampbell@example.net,(7HSwC9)Pq,+380661688121,GB84USVR491343832818,5614.52,UAH,4701.67,2025-02-03 07:28:32,withdrawal,credit_card,4210933810806133,DEBIT,09/26,406,Ecuador,countryName
Kaitlin Bernard,sholden@example.org,_bE1KwmccW,+380972490803,GB92UCQA504528002099,7955.49,UAH,2451.48,2025-03-17 04:49:39,withdrawal,debit_card,4663176457332,DEBIT,11/26,447,Venezuela,countryName
Christopher Frank,robert30@example.com,$UXIIz2Fc8,+380685174126,GB27JIMX921419365214,6634.64,EUR,385.23,2025-03-02 11:45:07,transfer,debit_card,676138684813,DEBIT,08/26,586,Lao People's Democratic Republic,countryName
Eric Owens,jason12@example.net,!NEGbBsgw0,+380735560451,GB59SBOH617881307908,5626.05,UAH,3241.55,2025-01-31 02:45:07,transfer,bank_transfer,4459066437049561,PREPARED,05/25,129,Jersey,countryName
Tonya Bradford,gomezrichard@example.org,M3jR60pO%E,+380677129410,GB94AUEX090077903133,1696.93,EUR,855.26,2025-03-10 09:42:54,withdrawal,credit_card,180093088347346,DEBIT,07/27,654,Tonga,countryName
John Gonzalez,clittle@example.com,s3lUhB)S@2,+380735517037,GB80SHJM316496107502,2972.07,EUR,608.84,2025-01-12 13:56:24,withdrawal,credit_card,38728451769378,DEBIT,07/25,428,Congo,countryName
Chelsea Gomez,angelacraig@example.com,jN19QxcNK#,+380971711880,GB38SVMM558188375041,3790.52,USD,880.86,2025-02-19 04:18:28,transfer,bank_transfer,6577878859467358,PREPARED,01/26,560,Oman,countryName
Matthew Torres Jr.,hhenry@example.net,yN_3fMjeuW,+380991813910,GB72TNPJ774899285592,4673.46,EUR,3106.86,2025-01-06 11:29:15,transfer,bank_transfer,377639768663536,DEBIT,09/26,542,Saint Lucia,countryName
Ronald Brown DDS,chelseadelgado@example.org,%3XQmBuNVs,+380735333803,GB09AGGR631676020074,6662.81,USD,3348.75,2025-01-21 09:41:15,transfer,debit_card,3572067251151131,CREDIT,02/27,155,French Southern Territories,countryName
Joshua Walter,cbishop@example.org,#9K*eDvxT_,+380502444363,GB37JBQU939305065998,9796.99,UAH,3971.65,2025-02-18 14:52:38,deposit,debit_card,562815966170,PREPARED,10/27,853,Congo,countryName
John Bartlett,ashleytrujillo@example.net,uP4RLrvP#@,+380636467977,GB69ZOHO281770766774,7631.12,USD,1083.05,2025-03-23 11:23:18,withdrawal,credit_card,3559871353101358,DEBIT,12/27,471,Falkland Islands (Malvinas),countryName
Zachary Chavez,rwarren@example.com,4MC#1Zx&c_,+380999863672,GB46XOPA632602082445,5677.45,USD,339.69,2025-01-25 03:17:00,withdrawal,credit_card,5120733542736939,CREDIT,03/28,475,Cayman Islands,countryName
Jose Sanchez,daisyball@example.org,@n7Jh_HF&0,+380739663286,GB13KRBD791704575024,2826.32,UAH,1090.51,2025-01-21 03:04:59,transfer,credit_card,30539475095056,CREDIT,12/25,654,Puerto Rico,countryName
Tyler Ward,davisjames@example.org,E7fESCLr)u,+380939321850,GB45ILPH524588319546,2886.68,USD,2206.58,2025-03-24 21:22:56,withdrawal,bank_transfer,4187499063148898924,DEBIT,01/27,259,Cameroon,countryName
Stephanie Allen,dwhitney@example.com,k$1HZj4aDE,+380987092478,GB04VBQA458272038850,2913.4,USD,1421.87,2025-02-04 18:04:49,withdrawal,credit_card,567964689622,DEBIT,05/26,374,Malta,countryName
Scott Kent,tinamartin@example.net,1Q9DbN#c#),+380501286035,GB04GFYK300699428772,9254.15,USD,3536.92,2025-02-23 06:46:40,withdrawal,bank_transfer,4913904841145,CREDIT,08/27,543,Saint Martin,countryName
Matthew Miller,nancy49@example.org,$O*Pl2+ty4,+380975298250,GB56JHPH748585246852,7692.36,EUR,988.8,2025-03-02 20:43:04,transfer,credit_card,4712745628623846,CREDIT,05/27,735,Saint Lucia,countryName
Laura Conner,christopher83@example.com,46I&UC3z_v,+380959810797,GB15TCNA051387054042,3249.77,USD,2512.28,2025-02-14 03:55:43,deposit,debit_card,5490351773494797,PREPARED,07/27,665,Montenegro,countryName
Russell Duran,reynoldstiffany@example.org,2bIYnEKn$2,+380504273405,GB95KBOF828988360741,3608.1,EUR,1067.34,2025-02-16 20:07:21,deposit,debit_card,501870136022,CREDIT,10/25,387,Solomon Islands,countryName
Michael Torres,floresrichard@example.com,@NFx(OMbp4,+380679198991,GB65OVIK062129416638,4160.03,UAH,249.76,2025-03-22 13:40:15,deposit,credit_card,30352987478699,DEBIT,06/25,892,Uzbekistan,countryName
Jennifer Avery,dakotaadams@example.org,@wxwzC6It3,+380996508427,GB10DNYS948574358358,8158.99,EUR,4853.68,2025-01-27 21:42:53,deposit,bank_transfer,2471498853153825,PREPARED,04/29,871,Guatemala,countryName
Jessica Wilkins,uberry@example.net,1r5$6EDtsH,+380689947608,GB40MAGB258062211588,7238.95,UAH,4407.94,2025-01-19 05:28:04,deposit,credit_card,676154191487,CREDIT,09/25,917,Sudan,countryName
Ronald Lewis,gstone@example.org,^tl4vrK1Q+,+380689229388,GB32DWVR752335752598,722.23,UAH,557.68,2025-03-06 15:23:54,transfer,bank_transfer,4632549676480,CREDIT,08/28,334,Svalbard & Jan Mayen Islands,countryName
Steven Gibson,matthewharrison@example.com,c(17O+uFEH,+380738541308,GB90HQNZ725235985423,2510.3,EUR,3060.32,2025-03-14 15:31:53,transfer,bank_transfer,3594368790576760,PREPARED,07/28,920,Marshall Islands,countryName
Cassandra Soto,johnsondawn@example.com,+Ax4UL*sN9,+380996666820,GB80AABF919648321159,5550.59,UAH,3875.81,2025-03-27 01:34:56,deposit,credit_card,4399076635169730599,PREPARED,10/25,693,Rwanda,countryName
Sarah Hopkins,nhammond@example.net,!En%rX)h^8,+380931999011,GB47BSIG289997094826,7776.72,EUR,3105.26,2025-02-20 22:03:42,withdrawal,bank_transfer,4793049852882122610,CREDIT,09/28,126,Iran,countryName
Vicki Carpenter,hmartinez@example.net,#m3KLj$77F,+380988564425,GB06KAMD261199385713,6981.7,EUR,1181.25,2025-01-13 01:31:06,transfer,credit_card,4094442412846,PREPARED,03/29,328,Dominican Republic,countryName
Christopher Cordova,gavin52@example.net,j^0Jbwe@ud,+380989607517,GB55KHIW018786651505,7084.86,USD,1296.68,2025-02-12 15:02:30,transfer,bank_transfer,370991220484747,CREDIT,05/28,707,Suriname,countryName
David Hurst,kristophervega@example.com,08*sCN4v%m,+380979789196,GB22IGPQ231340041660,9301.77,USD,2351.04,2025-03-26 22:06:34,deposit,bank_transfer,4375249674861628902,DEBIT,03/26,362,Bouvet Island (Bouvetoya),countryName
Victoria Hardy,jacob02@example.net,^)GzqhH!*4,+380505814824,GB77YHDI601002024555,7069.62,EUR,2616.93,2025-01-17 08:40:21,transfer,debit_card,180058372847194,DEBIT,11/25,401,Netherlands Antilles,countryName
Amber Stewart,kleinaustin@example.com,(&^1MTqVAD,+380734748126,GB28DOPT682600332754,5976.66,USD,4532.49,2025-03-31 16:48:42,deposit,credit_card,4198436053530,PREPARED,11/26,428,Hong Kong,countryName
Daniel Soto,jacksoncarpenter@example.net,#3llMgJ)vt,+380977864999,GB30LNJJ211059340832,8656.45,USD,4381.52,2025-01-28 18:47:20,deposit,debit_card,3562237829476250,PREPARED,10/26,190,Brazil,countryName
Robin Hernandez,davehenry@example.net,bv+r2EiisM,+380502230428,GB70FOBS009445763500,2866.19,EUR,2080.74,2025-02-11 04:40:24,deposit,bank_transfer,341247399551485,PREPARED,01/27,486,Burundi,countryName
Joshua Gomez,olivia03@example.org,)ptu5Pm^9&,+380989281381,GB49MNUJ876562137639,299.19,USD,4672.55,2025-03-14 12:03:16,deposit,credit_card,3590556971574901,DEBIT,12/26,847,Lebanon,countryName
Sean Barnett,pwilson@example.com,*4!kIXJd4Q,+380685748757,GB16DLIE621708706186,7951.25,USD,3953.32,2025-02-16 11:42:00,transfer,credit_card,675916759078,PREPARED,03/26,650,Solomon Islands,countryName
Joseph Sanchez,ayalajacob@example.net,URFz64(tQ#,+380738461903,GB24PMDX669017230238,1470.84,UAH,4043.05,2025-02-17 01:53:25,deposit,bank_transfer,3565429741100541,PREPARED,07/26,879,Lebanon,countryName
Margaret Finley,jody55@example.com,s3Jz(PE6_C,+380665902201,GB38SRKD455979084663,307.1,UAH,3193.38,2025-02-09 14:38:36,transfer,debit_card,30242734570858,CREDIT,12/26,309,Mexico,countryName
Trevor Ryan,craigdenise@example.org,BT%%Ktm6^0,+380972083665,GB86PBLN487209704889,4930.37,UAH,3793.47,2025-01-01 16:21:49,withdrawal,bank_transfer,4097081398877858,DEBIT,07/26,395,North Macedonia,countryName
Catherine Carter,howardheather@example.org,cl)Eo4ItZ$,+380672947696,GB25XKMT921443509799,7073.96,USD,4034.72,2025-01-25 05:10:43,transfer,debit_card,3549544014223522,PREPARED,08/27,927,Faroe Islands,countryName
Brian Quinn,clifford75@example.org,$mc4AbnDG(,+380636666630,GB98DGIA465474766219,3956.8,USD,4197.1,2025-03-24 23:48:21,deposit,credit_card,36788788566477,CREDIT,10/25,920,Serbia,countryName
Michelle Chambers,amanda08@example.org,gt)3Qw3h8E,+380682772503,GB59EKLX220100441469,2524.78,USD,4000.54,2025-03-23 12:34:17,withdrawal,bank_transfer,3516496353375745,DEBIT,09/27,504,Solomon Islands,countryName
Lisa Bell,kelliott@example.com,((20RGcsIR,+380739402974,GB86NKBH061791426246,5017.83,USD,170.29,2025-01-30 20:30:25,transfer,credit_card,4724424763901502924,DEBIT,10/26,218,Tunisia,countryName
Aaron Wood,alan54@example.org,4tj4leT@y^,+380962289890,GB63DCSA284247388376,1206.8,USD,84.69,2025-02-17 06:30:58,deposit,credit_card,378404128470034,DEBIT,06/28,959,Canada,countryName
Bruce Burch,brownscott@example.org,(8eGTuHp_w,+380992651859,GB38THNT670002921580,1048.78,USD,4101.66,2025-01-01 03:20:09,withdrawal,debit_card,2271797120551469,PREPARED,09/26,732,Netherlands Antilles,countryName
Melissa Collins,hgrant@example.net,!mTJ&vaEf9,+380951122057,GB74LSKV477247036790,5264.12,EUR,4109.04,2025-03-01 07:34:47,withdrawal,debit_card,213100158287574,CREDIT,07/27,231,Burkina Faso,countryName
Charles Johnson,stephengibbs@example.net,c%$e1Ogj@w,+380977385766,GB63WGKB737468580301,3142.47,EUR,1425.81,2025-01-12 02:08:29,deposit,bank_transfer,4537358499770267,PREPARED,04/27,589,Palestinian Territory,countryName
Joseph Burns,fowlerdavid@example.net,!3lnFRwcd0,+380985253093,GB38RVMF109602065681,5632.11,UAH,868.77,2025-03-06 14:00:00,transfer,debit_card,639048460948,DEBIT,09/25,568,Tunisia,countryName
Jacqueline Smith,cespinoza@example.com,glzw9YHr9(,+380955136738,GB35ISCR913352226219,7955.71,UAH,914.89,2025-02-12 13:36:24,withdrawal,credit_card,3545134707595453,CREDIT,10/26,389,Antigua and Barbuda,countryName
Catherine Morris,cristianjoseph@example.net,%6_BMQf+l_,+380732683391,GB47DADG747029208760,8382.07,USD,605.71,2025-02-24 11:39:23,transfer,debit_card,3557664421178439,DEBIT,11/28,171,Saint Martin,countryName
Tina Reese,morganchad@example.com,mm864Xz52@,+380662442725,GB50LALX703676716250,9061.91,USD,1708.45,2025-02-07 08:50:46,deposit,debit_card,4558841397987210,DEBIT,01/26,545,Portugal,countryName
Antonio Mullins,fwu@example.net,$$D2Z%gU*9,+380684255079,GB69THIR878147428049,7157.27,EUR,1020.62,2025-01-15 15:54:41,transfer,bank_transfer,3534744649876895,CREDIT,09/25,385,Seychelles,countryName
Renee Grant,morenocrystal@example.net,_OHgLXr*9n,+380987940433,GB98AGPI169992287673,7095.98,USD,3484.28,2025-01-12 23:21:29,deposit,bank_transfer,4727483463356158139,DEBIT,09/25,115,Guam,countryName
Debbie Ford,jennifercastillo@example.org,3iKf)eUk^5,+380974066187,GB38UXEV480831120308,262.38,USD,3499.18,2025-03-27 10:50:06,transfer,bank_transfer,30565052703358,CREDIT,02/28,938,Oman,countryName
Lisa Tran,egonzales@example.com,^b6TFyfD_g,+380736401705,GB51YGPX229831699585,107.23,USD,851.88,2025-01-31 22:13:52,deposit,debit_card,4104316350156821,PREPARED,08/28,653,Angola,countryName
Deborah Guerra,rgraham@example.org,&p_9oU(iPK,+380969811563,GB48TMRQ859390549026,7552.29,USD,2292.17,2025-03-02 17:29:01,transfer,bank_transfer,4693860055032240377,CREDIT,03/29,564,Mozambique,countryName
Anthony Gibson,gmartinez@example.org,bH1RGsYd%!,+380936520145,GB06XOWQ134716945620,654.66,USD,3724.28,2025-03-15 21:06:44,deposit,credit_card,3599133146410865,DEBIT,02/26,413,Lithuania,countryName
Chelsea Cooper,kterry@example.com,@q4XjX(jt),+380955083309,GB76FWWU709322580369,2973.11,EUR,794.1,2025-01-11 12:04:15,transfer,credit_card,4562491707779,DEBIT,08/26,716,Papua New Guinea,countryName
Paul Davis,danderson@example.net,Aa^6xVkBF^,+380994679541,GB78IGZF253545795409,1418.46,UAH,1290.17,2025-02-08 23:05:43,transfer,debit_card,30021334932324,PREPARED,10/27,661,Jamaica,countryName
David Wang,andrewwright@example.net,pQMg5)Gm*Y,+380676547273,GB33UFXJ602161776943,8245.63,UAH,3348.12,2025-03-22 22:51:55,withdrawal,debit_card,213141454955613,DEBIT,10/28,656,Reunion,countryName
Eric Sloan,vrobles@example.org,^6D0sxD92B,+380952849496,GB36HXMB591697046440,9968.49,USD,2090.23,2025-02-09 10:26:20,deposit,credit_card,3539471900424968,DEBIT,12/26,808,British Virgin Islands,countryName
Stacey Wright,bpatterson@example.org,+eiVs%Dm8u,+380988292179,GB33TVXU028935208918,3565.25,USD,3815.44,2025-02-06 18:29:31,transfer,bank_transfer,3550748861997379,PREPARED,07/26,992,Ukraine,countryName
Brett Johnson,jennifer53@example.net,+7G50Mdj5I,+380733271676,GB29QVZK436491474506,1157.24,EUR,1472.6,2025-01-10 14:59:28,deposit,bank_transfer,180070283799455,CREDIT,09/28,284,Puerto Rico,countryName
Teresa Evans,blairlauren@example.com,4b5P%offK%,+380686657237,GB29OSZX897223879807,3913.96,UAH,4852.38,2025-02-28 10:10:14,transfer,credit_card,676259796826,CREDIT,02/27,534,Taiwan,countryName
Laura Roy DVM,dmartinez@example.com,0eAEFuss^p,+380683748716,GB93FBSN567257640784,8707.59,EUR,4064.46,2025-03-10 20:09:52,transfer,credit_card,180016600802183,CREDIT,03/28,338,Canada,countryName
Christina Lawrence,katelynwilliams@example.net,+9l4UhKo(4,+380936562556,GB21HVTN341107834570,5500.49,USD,2818.39,2025-02-19 00:37:23,transfer,credit_card,4134523384835,PREPARED,01/28,187,South Georgia and the South Sandwich Islands,countryName
